id|course_id|grade
727|2|8.5
727|2|9
727|2|8.5
727|2|5
727|8|6
727|8|12
727|8|9
727|8|9
727|8|9
727|8|9
727|8|9
727|8|8
727|8|10
727|8|9
727|1|7
727|1|7
727|1|9
727|1|13
727|1|0
727|1|10.5
727|1|10.5
727|1|3.5
727|1|15
727|1|7
727|9|6.5
727|9|8.5
727|9|10
772|6|8.5
772|6|5
772|6|7
772|6|5.5
772|6|9.5
772|6|12
772|5|9
772|5|8.5
772|5|7
772|10|14.25
772|10|6.25
772|10|9.25
772|10|9.25
772|10|5.75
772|10|7
772|10|9.75
772|10|12.25
772|10|6.5
772|3|5
772|3|10
772|3|11.5
772|3|4
772|3|3.5
772|3|8.5
772|3|6
772|3|9.5
772|3|6.5
772|3|2
772|4|10
772|4|6
772|4|5
772|4|12
772|4|7.5
772|4|12
772|4|12
772|4|13
772|4|9
772|7|10.5
772|7|10
772|7|3.5
772|7|7.25
772|7|8
772|7|5
772|7|10.25
772|2|6.5
772|2|12.5
772|2|9.5
772|2|6.5
772|2|12
772|2|9
772|2|7.5
772|2|6
772|2|8.5
772|8|10
772|8|6
772|8|9
772|8|8
772|8|4
772|8|7
772|8|6
772|8|10
772|8|11
772|8|9
772|1|8.5
772|1|4.5
772|1|7.5
772|1|$
772|1|8
772|1|13.5
772|1|4.5
772|1|7
772|1|11
772|9|9
772|9|9
772|9|7
775|6|9
775|6|9.5
775|6|3
775|6|8.5
775|6|15.5
775|6|10.5
775|5|8
775|5|5.5
775|5|8
775|5|9
775|10|14.5
775|10|7.5
775|10|7
775|10|6.75
775|10|5.25
775|10|6.25
775|10|12.5
775|10|12.75
775|10|$
775|3|10
775|3|11
775|3|11.5
775|3|4.5
775|3|8.5
775|3|8.5
775|3|6
775|3|8.5
775|3|3
775|3|7.5
775|4|10
775|4|7
775|4|16.5
775|4|8
775|4|12
775|4|9.5
775|4|7
775|4|12.5
775|4|6.5
775|7|9.5
775|7|8
775|7|12
775|7|2.25
775|7|9.5
775|7|4.75
775|7|9.25
775|2|14.5
775|2|1.5
775|2|7
775|2|7
775|2|12
775|2|8
775|2|10
775|2|7.5
775|2|6.5
775|2|7
775|8|10
775|8|9
775|8|8
775|8|9
775|8|8
775|8|8
775|8|$
775|8|7
775|8|8
775|8|4
775|1|7
775|1|3.5
775|1|10
775|1|5.5
775|1|15
775|1|6
775|1|6
775|1|10.5
775|1|4.5
775|1|9
775|9|8
775|9|6
775|9|9.5
790|6|6
790|6|11
790|6|12.5
790|6|9
790|6|8
790|6|3.5
790|5|9.5
790|5|8
790|5|10.5
790|5|10.5
790|10|13
790|10|7.25
790|10|10.25
790|10|9.5
790|10|6.5
790|10|13.25
790|10|10.25
790|10|10.25
790|10|9
790|3|9
790|3|11
790|3|10
790|3|6.5
790|3|8.5
790|3|10
790|3|$
790|3|9
790|3|9
790|3|5
790|4|8
790|4|4.5
790|4|11.5
790|4|10.5
790|4|13
790|4|5.5
790|4|6.5
790|4|13.5
790|4|8
790|7|11.5
790|7|10.25
790|7|8.75
790|7|12.5
790|7|8
790|7|12.25
790|7|8.25
790|2|4
790|2|8.5
790|2|1
790|2|4.5
790|2|8
790|2|4.5
790|2|8.5
790|2|3
790|2|3
790|2|10
790|8|6
790|8|6
790|8|10
790|8|8
790|8|6
790|8|7
790|8|9
790|8|8
790|8|10
790|8|9
790|1|4.5
790|1|13
790|1|8.5
790|1|6.5
790|1|7
790|1|7.5
790|1|9
790|1|11
790|1|14.5
790|1|11
790|9|8.5
790|9|8
790|9|10
823|6|14.5
823|6|12
823|6|6.5
823|6|9
823|6|3.5
823|6|12
823|5|9
823|5|6.5
823|5|7
823|5|9
823|10|17.25
823|10|12.25
823|10|10
823|10|8
823|10|12
823|10|9.25
823|10|14.75
823|10|11.25
823|10|12.5
823|3|5
823|3|6.5
823|3|9.5
823|3|7.5
823|3|9.5
823|3|6.5
823|3|7
823|3|6.5
823|3|9.5
823|3|9
823|4|6
823|4|12
823|4|11
823|4|5.5
823|4|5
823|4|10.5
823|4|8
823|4|11
823|4|9.5
823|7|7.75
823|7|6
823|7|8.75
823|7|6.25
823|7|10.25
823|7|7.5
823|7|6.5
823|2|4.5
823|2|8
823|2|6.5
823|2|11
823|2|8.5
823|2|8
823|2|10
823|2|10.5
823|2|10.5
823|8|5
823|8|8
823|8|7
823|8|9
823|8|8
823|8|9
823|8|6
823|8|6
823|8|12
823|8|6
823|1|7
823|1|10
823|1|10.5
823|1|11
823|1|15
823|1|11
823|1|4.5
823|1|11.5
823|1|12
823|1|11.5
823|9|9
823|9|9
823|9|7.5
834|6|6
834|6|4.5
834|6|11.5
834|6|6.5
834|6|8
834|6|5.5
834|5|7.5
834|5|2.5
834|5|11
834|5|8.5
834|10|12
834|10|13.75
834|10|5
834|10|7
834|10|12.25
834|10|10.25
834|10|13.5
834|10|9.75
834|3|13
834|3|4.5
834|3|13.5
834|3|3
834|3|7
834|3|8
834|3|6
834|3|7
834|3|5
834|3|5
834|4|7
834|4|11
834|4|9.5
834|4|13
834|4|9
834|4|8
834|4|2.5
834|4|10
834|4|10.5
834|7|6.5
834|7|7.5
834|7|7
834|7|7
834|7|12.75
834|7|5.5
834|7|6
834|2|7
834|2|10
834|2|6
834|2|8.5
834|2|9
834|2|9.5
834|2|10
834|2|4.5
834|2|10
834|2|13.5
834|8|9
834|8|8
834|8|8
834|8|7
834|8|7
834|8|9
834|8|9
834|8|8
834|8|9
834|8|10
834|1|10.5
834|1|3.5
834|1|10.5
834|1|11.5
834|1|11
834|1|11.5
834|1|15.5
834|1|2
834|1|12.5
834|1|8
834|9|10
834|9|9
834|9|8
2|6|14
2|6|7
2|6|8
2|6|11
2|6|7.5
2|6|7.5
2|5|8.5
2|5|9.5
2|5|$
2|5|10
2|10|7
2|10|14.75
2|10|14.25
2|10|13.5
2|10|8.25
2|10|6.5
2|10|11
2|10|7.25
2|10|9.75
2|3|8.5
2|3|7.5
2|3|5.5
2|3|9.5
2|3|7
2|3|5.5
2|3|8
2|3|8.5
2|3|12
2|3|8
2|4|10.5
2|4|8.5
2|4|10.5
2|4|10.5
2|4|5
2|4|10
2|4|10
2|4|5.5
2|4|9
2|7|7.25
2|7|8.25
2|7|9.75
2|7|9.25
2|7|8.25
2|7|2.75
2|7|9.75
2|2|8
2|2|5.5
2|2|8
2|2|11.5
2|2|6
2|2|12.5
2|2|7
2|2|7.5
2|2|9.5
2|2|5
2|8|7
2|8|6
2|8|10
2|8|8
2|8|11
2|8|11
2|8|4
2|8|10
2|8|7
2|1|10
2|1|6.5
2|1|15
2|1|9.5
2|1|13.5
2|1|11.5
2|1|11
2|1|18.5
2|1|15
2|9|8
2|9|11.5
2|9|8.5
4|6|11
4|6|13
4|6|7.5
4|6|9
4|6|16
4|6|7
4|5|8.5
4|5|5
4|5|8.5
4|5|8.5
4|10|8.25
4|10|10
4|10|9.75
4|10|14.25
4|10|9.75
4|10|7.75
4|10|14
4|10|9.5
4|10|7.5
4|3|7.5
4|3|10.5
4|3|7
4|3|7.5
4|3|10
4|3|8
4|3|7
4|3|6.5
4|3|8
4|3|8
4|4|7.5
4|4|10
4|4|6
4|4|9
4|4|12
4|4|9
4|4|8.5
4|4|8
4|4|9.5
4|7|6.25
4|7|7.75
4|7|9.5
4|7|8.5
4|7|10.75
4|7|5.75
4|7|5.75
4|2|12
4|2|9.5
4|2|10
4|2|4.5
4|2|10
4|2|5
4|2|9
4|2|9.5
4|2|9.5
4|8|6
4|8|8
4|8|9
4|8|12
4|8|9
4|8|8
4|8|6
4|8|8
4|8|6
4|8|9
4|1|11
4|1|11
4|1|11.5
4|1|10.5
4|1|9.5
4|1|16
4|1|13.5
4|1|9.5
4|1|9
4|1|12
4|9|7.5
4|9|7.5
22|6|11.5
22|6|11
22|6|7
22|6|7.5
22|6|14.5
22|5|8
22|5|11
22|5|9
22|10|7.25
22|10|7.75
22|10|9
22|10|5.5
22|10|7.75
22|10|9.5
22|10|12.5
22|10|9.5
22|10|13
22|3|5
22|3|8.5
22|3|9.5
22|3|9.5
22|3|9
22|3|7.5
22|3|8.5
22|3|7.5
22|3|5.5
22|3|9.5
22|4|8
22|4|5.5
22|4|8
22|4|6.5
22|4|9
22|4|12
22|4|12
22|4|10
22|4|6.5
22|7|6.25
22|7|9.5
22|7|10
22|7|10
22|7|9
22|7|9.5
22|7|10.5
22|2|11
22|2|9.5
22|2|4.5
22|2|9
22|2|8
22|2|7.5
22|2|9
22|2|5.5
22|2|12.5
22|2|9.5
22|8|10
22|8|12
22|8|10
22|8|6
22|8|6
22|8|9
22|8|9
22|8|$
22|8|6
22|1|15.5
22|1|11
22|1|10
22|1|7
22|1|15.5
22|1|18.5
22|1|9.5
22|1|9.5
22|1|8
22|1|9
22|9|6
22|9|11.5
22|9|8.5
44|6|8
44|6|8.5
44|6|11.5
44|6|3
44|6|8.5
44|6|12.5
44|5|7
44|5|9.5
44|5|8
44|5|5.5
44|10|11.25
44|10|12
44|10|11
44|10|6
44|10|12
44|10|7.5
44|10|8.25
44|10|10.5
44|10|12.5
44|3|10
44|3|5
44|3|8.5
44|3|4.5
44|3|4.5
44|3|10
44|3|6
44|3|10.5
44|3|10.5
44|3|5
44|4|$
44|4|13
44|4|4.5
44|4|9.5
44|4|8.5
44|4|9.5
44|4|5.5
44|4|12
44|4|12.5
44|7|8.25
44|7|10
44|7|8.75
44|7|5.5
44|7|$
44|7|6.25
44|7|11.25
44|2|7
44|2|2
44|2|12.5
44|2|5.5
44|2|8
44|2|6.5
44|2|7.5
44|2|3
44|2|4
44|2|9.5
44|8|11
44|8|10
44|8|8
44|8|8
44|8|9
44|8|10
44|8|9
44|8|6
44|8|9
44|1|13.5
44|1|16
44|1|12
44|1|10
44|1|13
44|1|10
44|1|12
44|1|16.5
44|1|11
44|1|8
44|9|7.5
44|9|11
44|9|10.5
70|6|8.5
70|6|13
70|6|14.5
70|6|10.5
70|6|14.5
70|6|8.5
70|5|10.5
70|5|8
70|5|9
70|5|5
70|10|14
70|10|6
70|10|7.75
70|10|6.25
70|10|12.5
70|10|13
70|10|7.75
70|10|9.5
70|3|9
70|3|5
70|3|9
70|3|13.5
70|3|9.5
70|3|7.5
70|3|10
70|3|9
70|3|9
70|3|8.5
70|4|5.5
70|4|13.5
70|4|10
70|4|5.5
70|4|6.5
70|4|12.5
70|4|7
70|4|12
70|7|9.75
70|7|9
70|7|7.25
70|7|9.75
70|7|10
70|7|4.5
70|7|7.5
70|2|11.5
70|2|11.5
70|2|9
70|2|8
70|2|8.5
70|2|6.5
70|2|4.5
70|2|8
70|2|11.5
70|2|4
70|8|10
70|8|7
70|8|7
70|8|5
70|8|9
70|8|10
70|8|8
70|8|7
70|8|8
70|8|9
70|1|9.5
70|1|$
70|1|13
70|1|11.5
70|1|6
70|1|7.5
70|1|10.5
70|1|14
70|1|8.5
70|9|5.5
70|9|8.5
70|9|9
76|6|7.5
76|6|6
76|6|10
76|6|17
76|6|$
76|6|4
76|5|7
76|5|9
76|5|11.5
76|5|6
76|10|13.5
76|10|8.25
76|10|10.75
76|10|9
76|10|4.75
76|10|3.25
76|10|3.75
76|10|0.5
76|10|15.5
76|3|8.5
76|3|4
76|3|9.5
76|3|8
76|3|4.5
76|3|11
76|3|10
76|3|13
76|3|10
76|3|16.5
76|4|11.5
76|4|6
76|4|9
76|4|3
76|4|10
76|4|12
76|4|12
76|4|13
76|4|10
76|7|11
76|7|7.5
76|7|4.25
76|7|9.25
76|7|12.5
76|7|6
76|7|10.75
76|2|5
76|2|10.5
76|2|6
76|2|7
76|2|9.5
76|2|3.5
76|2|12
76|2|11
76|2|$
76|2|8
76|8|7
76|8|7
76|8|8
76|8|9
76|8|6
76|8|8
76|8|7
76|8|9
76|8|10
76|8|6
76|1|9
76|1|9.5
76|1|4.5
76|1|10
76|1|8.5
76|1|7.5
76|1|9.5
76|1|14.5
76|1|6.5
76|1|18
76|9|9.5
76|9|8
76|9|9
84|6|12
84|6|5.5
84|6|12.5
84|6|15.5
84|6|11
84|6|8
84|5|9
84|5|9
84|5|8.5
84|5|10.5
84|10|9.25
84|10|4.75
84|10|6
84|10|15.75
84|10|12.5
84|10|10
84|10|6.25
84|10|12
84|10|9
84|3|6.5
84|3|9.5
84|3|8.5
84|3|5
84|3|9.5
84|3|8.5
84|3|9
84|3|10
84|3|16
84|4|7
84|4|6
84|4|8
84|4|9
84|4|14.5
84|4|10.5
84|4|9.5
84|4|10.5
84|4|13
84|7|9.25
84|7|6.25
84|7|7.75
84|7|11
84|7|4.75
84|7|11.25
84|7|8
84|2|11
84|2|3.5
84|2|3
84|2|7.5
84|2|8
84|2|10.5
84|2|6
84|2|12
84|2|12
84|2|7.5
84|8|9
84|8|11
84|8|7
84|8|10
84|8|11
84|8|3
84|8|10
84|8|7
84|8|8
84|8|8
84|1|20
84|1|6.5
84|1|11
84|1|7.5
84|1|10
84|1|9.5
84|1|6.5
84|1|8.5
84|1|13.5
84|1|3.5
84|9|10.5
84|9|8
84|9|9.5
113|6|9.5
113|6|10.5
113|6|4.5
113|6|11
113|6|15.5
113|6|5
113|5|9.5
113|5|6.5
113|5|7.5
113|5|6.5
113|10|9
113|10|8
113|10|14.5
113|10|12.25
113|10|8
113|10|9.5
113|10|7.5
113|10|11
113|10|4.5
113|3|7.5
113|3|7.5
113|3|10.5
113|3|10
113|3|6
113|3|8.5
113|3|12
113|3|11.5
113|3|11
113|3|9
113|4|16
113|4|9.5
113|4|11
113|4|10.5
113|4|14
113|4|8
113|4|8
113|4|10.5
113|4|16.5
113|7|13.25
113|7|9.5
113|7|11.5
113|7|8.25
113|7|4.75
113|7|12
113|7|9
113|2|11.5
113|2|0
113|2|8
113|2|7
113|2|8.5
113|2|3
113|2|9.5
113|2|6
113|2|3
113|2|11.5
113|8|6
113|8|10
113|8|7
113|8|7
113|8|10
113|8|9
113|8|12
113|8|11
113|8|3
113|8|7
113|1|11.5
113|1|8
113|1|8
113|1|13
113|1|7.5
113|1|13.5
113|1|13.5
113|1|13.5
113|1|7
113|9|7.5
113|9|8.5
113|9|9
117|6|7
117|6|8
117|6|9
117|6|14
117|6|14
117|6|5
117|5|8.5
117|5|12.5
117|5|8.5
117|5|6.5
117|10|9.75
117|10|4
117|10|$
117|10|5.5
117|10|9.25
117|10|5.75
117|10|7.5
117|10|7
117|10|11.75
117|3|12.5
117|3|7
117|3|5.5
117|3|$
117|3|9
117|3|10
117|3|5
117|3|3.5
117|3|8.5
117|3|8
117|4|9
117|4|9.5
117|4|11
117|4|5.5
117|4|13
117|4|7
117|4|7.5
117|4|6
117|4|10
117|7|9.25
117|7|6.25
117|7|5.5
117|7|9.25
117|7|12
117|7|7.5
117|7|9.5
117|2|11
117|2|8
117|2|4
117|2|2.5
117|2|5.5
117|2|8
117|2|7.5
117|2|0
117|2|4.5
117|2|7.5
117|8|10
117|8|5
117|8|11
117|8|7
117|8|6
117|8|8
117|8|6
117|8|8
117|8|6
117|8|6
117|1|12.5
117|1|8
117|1|10.5
117|1|5.5
117|1|13
117|1|14
117|1|12
117|1|5
117|1|12
117|9|8.5
117|9|8
117|9|8.5
123|6|10
123|6|9
123|6|13
123|6|13
123|6|11.5
123|6|12
123|5|11
123|5|9
123|5|7
123|5|9
123|10|10.25
123|10|14.25
123|10|$
123|10|11
123|10|14.5
123|10|9
123|10|8.75
123|10|10.25
123|3|6
123|3|8
123|3|6
123|3|12
123|3|11.5
123|3|11
123|3|14.5
123|3|12
123|3|7.5
123|3|11
123|4|10.5
123|4|11.5
123|4|7
123|4|11
123|4|12
123|4|7.5
123|4|4.5
123|4|9.5
123|4|8
123|7|$
123|7|11.75
123|7|7.5
123|7|7.25
123|7|6.75
123|7|7.75
123|7|9.25
123|2|8.5
123|2|5.5
123|2|7.5
123|2|12
123|2|5.5
123|2|6.5
123|2|5.5
123|2|14
123|2|5
123|2|8
123|8|8
123|8|8
123|8|6
123|8|8
123|8|6
123|8|5
123|8|10
123|8|11
123|8|10
123|8|11
123|1|11.5
123|1|11
123|1|12.5
123|1|15.5
123|1|10
123|1|13.5
123|1|9.5
123|1|11.5
123|1|12
123|1|13
123|9|8.5
123|9|10
123|9|9
171|6|10.5
171|6|10.5
171|6|10.5
171|6|12.5
171|6|8.5
171|6|11.5
171|5|10.5
171|5|6.5
171|5|8.5
171|5|9
171|10|9.5
171|10|8.25
171|10|10
171|10|14
171|10|12.5
171|10|6.75
171|10|12.5
171|10|4.5
171|10|6.75
171|3|9.5
171|3|10.5
171|3|8.5
171|3|7.5
171|3|11
171|3|11.5
171|3|13.5
171|3|10.5
171|3|12
171|3|12.5
171|4|7.5
171|4|5.5
171|4|8
171|4|7
171|4|13.5
171|4|13.5
171|4|11
171|7|7
171|7|14.75
171|7|8
171|7|10.25
171|7|7.25
171|7|8
171|7|9.5
171|2|11
171|2|13.5
171|2|5
171|2|9
171|2|4
171|2|6.5
171|2|7.5
171|2|4
171|2|11
171|8|8
171|8|9
171|8|8
171|8|9
171|8|9
171|8|6
171|8|5
171|8|8
171|8|10
171|8|7
171|1|8
171|1|11.5
171|1|5
171|1|12.5
171|1|9
171|1|14
171|1|8
171|1|10.5
171|1|9
171|9|10
171|9|6.5
171|9|8.5
226|6|12.5
226|6|5
226|6|6.5
226|6|14
226|6|8.5
226|6|3
226|5|7
226|5|7.5
226|5|7.5
226|10|12.75
226|10|11.75
226|10|11.75
226|10|4
226|10|4.75
226|10|3
226|10|11
226|10|9.5
226|10|12.25
226|3|10.5
226|3|9
226|3|11.5
226|3|9
226|3|8
226|3|8.5
226|3|8
226|3|7.5
226|3|8.5
226|3|11.5
226|4|7
226|4|5.5
226|4|4.5
226|4|12.5
226|4|5
226|4|7
226|4|6.5
226|4|2.5
226|7|6.75
226|7|6
226|7|7.75
226|7|5.5
226|7|8.25
226|7|8.25
226|7|13.75
226|2|8.5
226|2|7.5
226|2|6
226|2|4.5
226|2|15
226|2|3.5
226|2|10
226|2|11
226|2|5
226|8|10
226|8|9
226|8|9
226|8|6
226|8|9
226|8|8
226|8|8
226|8|10
226|8|6
226|8|7
226|1|12
226|1|8.5
226|1|12
226|1|10
226|1|8.5
226|1|6.5
226|1|15
226|1|15.5
226|1|15
226|1|11.5
226|9|8.5
226|9|8.5
226|9|9.5
233|6|8.5
233|6|$
233|6|9.5
233|6|15
233|6|8.5
233|6|16
233|5|12.5
233|5|9
233|5|$
233|5|10
233|10|13.25
233|10|5.25
233|10|18.25
233|10|14.25
233|10|12
233|10|10
233|10|8.25
233|10|8
233|10|9
233|3|8
233|3|6.5
233|3|10
233|3|8
233|3|11
233|3|6.5
233|3|7.5
233|3|13.5
233|3|7
233|3|11.5
233|4|9.5
233|4|11.5
233|4|3.5
233|4|9
233|4|8
233|4|10.5
233|4|9.5
233|4|11.5
233|4|16
233|7|7.5
233|7|4.25
233|7|9.75
233|7|8.5
233|7|8
233|7|4.75
233|2|10
233|2|10.5
233|2|7.5
233|2|13
233|2|11
233|2|8.5
233|2|2.5
233|2|7.5
233|2|3.5
233|2|10
233|8|8
233|8|9
233|8|8
233|8|8
233|8|11
233|8|8
233|8|8
233|8|7
233|8|9
233|1|12
233|1|9.5
233|1|10.5
233|1|11.5
233|1|8
233|1|14.5
233|1|13
233|1|7
233|1|9
233|1|13.5
233|9|6
233|9|8
233|9|7
290|6|8
290|6|10
290|6|4.5
290|6|7.5
290|6|9.5
290|6|12
290|5|7.5
290|5|7
290|5|6.5
290|5|11
290|10|14.5
290|10|4.75
290|10|7
290|10|10.25
290|10|4.5
290|10|9.75
290|10|12.5
290|10|7.5
290|10|6.5
290|3|9
290|3|7.5
290|3|8
290|3|6
290|3|4
290|3|8.5
290|3|8.5
290|3|$
290|3|10
290|3|3.5
290|4|15
290|4|7.5
290|4|10.5
290|4|11
290|4|9
290|4|7.5
290|4|7
290|4|11.5
290|7|9.5
290|7|5
290|7|7.25
290|7|12.25
290|7|9.75
290|7|7.5
290|2|11.5
290|2|4
290|2|7
290|2|9
290|2|4.5
290|2|8
290|2|10
290|2|9.5
290|2|3.5
290|8|9
290|8|6
290|8|6
290|8|9
290|8|6
290|8|10
290|8|6
290|8|9
290|8|7
290|8|5
290|1|7.5
290|1|12.5
290|1|9.5
290|1|7
290|1|11
290|1|11.5
290|1|10.5
290|1|7
290|1|4
290|1|7
290|9|7.5
290|9|8.5
290|9|$
301|6|11
301|6|17
301|6|9.5
301|6|8.5
301|6|12.5
301|6|16.5
301|5|6.5
301|5|9
301|5|9
301|5|11.5
301|10|12.25
301|10|10.25
301|10|8.75
301|10|11.75
301|10|14.25
301|10|12.75
301|10|12
301|3|8.5
301|3|10
301|3|7.5
301|3|9
301|3|11.5
301|3|6.5
301|3|8
301|3|8.5
301|3|11
301|3|11.5
301|4|10.5
301|4|9.5
301|4|9
301|4|9
301|4|10
301|4|9
301|4|11.5
301|4|10
301|4|8
301|7|7.25
301|7|4.75
301|7|6.5
301|7|9.5
301|7|10.5
301|7|7.5
301|7|10.75
301|2|7.5
301|2|6
301|2|14
301|2|13
301|2|5
301|2|4
301|2|2.5
301|2|7.5
301|2|8.5
301|2|10.5
301|8|6
301|8|9
301|8|8
301|8|9
301|8|7
301|8|6
301|8|10
301|8|8
301|8|10
301|8|6
301|1|11.5
301|1|17.5
301|1|14.5
301|1|15
301|1|13.5
301|1|10
301|1|14
301|1|7.5
301|1|11.5
301|1|14
301|9|9.5
301|9|9
301|9|8
335|6|7.5
335|6|3.5
335|6|7
335|6|16.5
335|6|13.5
335|5|7.5
335|5|9.5
335|5|12
335|5|8.5
335|10|13.75
335|10|6.25
335|10|9.25
335|10|6.5
335|10|10.25
335|10|10.25
335|10|8.75
335|10|10.25
335|10|9
335|3|9.5
335|3|9.5
335|3|12.5
335|3|9.5
335|3|5
335|3|8.5
335|3|10.5
335|3|4.5
335|3|6.5
335|3|7.5
335|4|5.5
335|4|16.5
335|4|8
335|4|7
335|4|9.5
335|4|9.5
335|4|14.5
335|4|10.5
335|4|9
335|7|12.5
335|7|8.5
335|7|8.75
335|7|10.5
335|7|11.25
335|7|5.75
335|7|3.25
335|2|7.5
335|2|7
335|2|11
335|2|7.5
335|2|7
335|2|9
335|2|11
335|2|11.5
335|2|5
335|8|9
335|8|8
335|8|7
335|8|6
335|8|6
335|8|7
335|8|8
335|8|8
335|8|7
335|8|8
335|1|15.5
335|1|14.5
335|1|13
335|1|7.5
335|1|16
335|1|8
335|1|13
335|1|11
335|1|6.5
335|1|8.5
335|9|10
335|9|10.5
335|9|10
393|6|9.5
393|6|8.5
393|6|11.5
393|6|8
393|6|12
393|6|8.5
393|5|10.5
393|5|8
393|5|12
393|5|8
393|10|11.75
393|10|9.25
393|10|8
393|10|$
393|10|9
393|10|7.75
393|10|13.75
393|10|10.5
393|10|10.75
393|3|9
393|3|8.5
393|3|7.5
393|3|6.5
393|3|9.5
393|3|4.5
393|3|12
393|3|6.5
393|3|5
393|3|10
393|4|9
393|4|14
393|4|9.5
393|4|6.5
393|4|9.5
393|4|10
393|4|3
393|4|8
393|4|8
393|7|5.5
393|7|5.25
393|7|10
393|7|12.75
393|7|3
393|7|9.25
393|7|5.25
393|2|5
393|2|5.5
393|2|12
393|2|8.5
393|2|9.5
393|2|6
393|2|11.5
393|2|10.5
393|8|7
393|8|10
393|8|8
393|8|8
393|8|11
393|8|$
393|8|7
393|8|7
393|8|6
393|8|6
393|1|11
393|1|9
393|1|6.5
393|1|15.5
393|1|8.5
393|1|15
393|1|15
393|1|15.5
393|1|9.5
393|1|14.5
393|9|8
393|9|11
393|9|7
424|6|12
424|6|12.5
424|6|9.5
424|6|12.5
424|6|11
424|6|10.5
424|5|9.5
424|5|8
424|5|9
424|5|9
424|10|10.25
424|10|10
424|10|13.75
424|10|8
424|10|11.5
424|10|15.25
424|10|11.5
424|10|12.5
424|10|12.25
424|3|10
424|3|9
424|3|8
424|3|9
424|3|14
424|3|5.5
424|3|7.5
424|3|8.5
424|3|8.5
424|3|7.5
424|4|3
424|4|5
424|4|7.5
424|4|11.5
424|4|9.5
424|4|4.5
424|4|8
424|4|10
424|4|9.5
424|7|6
424|7|2
424|7|10
424|7|8
424|7|10
424|7|9.5
424|2|8
424|2|6
424|2|8.5
424|2|13
424|2|12.5
424|2|6.5
424|2|9.5
424|2|7.5
424|2|6.5
424|8|9
424|8|9
424|8|7
424|8|10
424|8|10
424|8|6
424|8|10
424|8|9
424|8|9
424|8|9
424|1|13.5
424|1|9
424|1|7.5
424|1|15.5
424|1|10.5
424|1|12
424|1|11
424|1|13
424|1|15
424|1|13
424|9|$
424|9|8.5
424|9|6.5
435|6|$
435|6|13.5
435|6|17
435|6|7.5
435|6|8.5
435|6|9
435|5|10.5
435|5|7.5
435|5|8
435|5|8.5
435|10|10.5
435|10|13.75
435|10|8.75
435|10|3.5
435|10|9
435|10|8.25
435|10|11.25
435|10|11.75
435|10|10
435|3|5.5
435|3|6.5
435|3|13.5
435|3|6
435|3|5
435|3|7
435|3|8
435|3|7.5
435|3|5.5
435|3|10
435|4|12.5
435|4|9.5
435|4|8.5
435|4|8
435|4|6.5
435|4|5
435|4|9.5
435|4|8
435|4|3
435|7|7
435|7|8.25
435|7|9
435|7|11.75
435|7|11
435|7|9.5
435|7|8.75
435|2|6
435|2|2
435|2|8.5
435|2|9.5
435|2|9
435|2|8.5
435|2|10
435|2|9
435|2|7
435|8|8
435|8|7
435|8|6
435|8|6
435|8|10
435|8|8
435|8|7
435|8|11
435|8|11
435|1|13
435|1|15.5
435|1|9.5
435|1|16
435|1|12
435|1|12
435|1|17
435|1|12
435|9|11.5
435|9|8.5
435|9|9
437|6|5.5
437|6|9
437|6|9.5
437|6|9.5
437|6|10
437|6|10.5
437|5|9.5
437|5|8.5
437|5|8.5
437|5|7
437|10|14.25
437|10|10.5
437|10|8.5
437|10|12
437|10|10
437|10|8.5
437|10|11
437|10|9.75
437|10|10.75
437|3|13.5
437|3|13
437|3|9
437|3|11.5
437|3|11.5
437|3|$
437|3|6.5
437|3|7.5
437|3|9.5
437|3|3.5
437|4|8.5
437|4|8.5
437|4|10
437|4|10
437|4|7
437|4|10
437|4|10.5
437|4|3.5
437|4|7
437|7|7.5
437|7|9
437|7|5.75
437|7|9.25
437|7|7.75
437|7|9.75
437|7|6.25
437|2|10
437|2|5.5
437|2|7.5
437|2|$
437|2|7
437|2|12.5
437|2|9
437|2|8.5
437|2|7.5
437|2|6.5
437|8|8
437|8|9
437|8|9
437|8|6
437|8|6
437|8|11
437|8|9
437|8|9
437|8|9
437|8|7
437|1|14
437|1|11.5
437|1|9
437|1|6
437|1|13.5
437|1|7.5
437|1|11.5
437|1|16
437|1|13
437|1|11
437|9|7.5
437|9|5
437|9|11
489|6|8
489|6|13.5
489|6|14.5
489|6|11.5
489|6|12
489|6|15
489|5|12
489|5|8.5
489|5|7
489|5|7
489|10|10.5
489|10|8.25
489|10|12.5
489|10|10.5
489|10|11.75
489|10|6.75
489|10|12
489|10|9.25
489|10|5.75
489|3|12.5
489|3|11
489|3|13
489|3|4
489|3|11.5
489|3|9.5
489|3|12.5
489|3|8
489|3|5.5
489|3|8
489|4|10.5
489|4|7
489|4|10
489|4|9.5
489|4|8.5
489|4|9.5
489|4|7
489|4|6
489|7|10.75
489|7|8
489|7|$
489|7|5
489|7|6.25
489|7|11.25
489|2|7.5
489|2|8
489|2|9
489|2|8.5
489|2|9
489|2|5
489|2|10.5
489|2|13
489|2|8
489|8|9
489|8|10
489|8|8
489|8|12
489|8|6
489|8|4
489|8|8
489|8|7
489|8|8
489|1|11.5
489|1|9
489|1|10.5
489|1|11
489|1|8.5
489|1|$
489|1|15
489|1|11.5
489|1|15.5
489|1|9
489|9|7.5
489|9|8.5
489|9|10.5
495|6|12
495|6|14
495|6|10.5
495|6|10
